id_pedido,id_usuario,fecha_hora_pedido,pais,dispositivo,fuente_referencia,nombre_producto,cantidad,precio_unitario,monto_descuento,monto_total,categoria_producto,costo_unitario,proveedor,costo_total,margen_bruto
order_17286,user_7757,2025-06-20,Argentina,mobile,social,Blender-XL-Red,1.0,313.76,0.0,313.76,Hogar,176.64,Long-Reid,176.64,137.12
order_17287,user_3279,2025-03-26,Mexico,desktop,social,Tablet-Standard-64GB,2.0,329.06,0.0,658.12,Electrónica,25.21,Bowers LLC,50.42,607.7
order_17288,user_3792,2025-06-10,Colombia,mobile,organic,Laptop-Gaming-16GB,2.0,48.13,10.0,86.26,Electrónica,280.68,"Fuller, Pena and Myers",561.36,-475.1
order_17289,user_663,2025-05-31,Argentina,desktop,organic,Vacuum-Pro-Black,1.0,405.5,10.0,395.5,Hogar,16.6,"Rivera, Carr and Finley",16.6,378.9
order_17290,user_7181,2025-03-05,Argentina,mobile,organic,Vacuum-Pro-Black,1.0,137.68,10.0,127.68,Hogar,16.6,"Rivera, Carr and Finley",16.6,111.08000000000001
order_17291,user_7240,2025-05-09,Colombia,mobile,organic,Sneakers-Urban-42,2.0,62.5,15.0,110.0,Moda,17.21,Greene-Smith,34.42,75.58
order_17292,user_5372,2025-03-21,Argentina,desktop,paid_search,Phone-Pro-128GB,1.0,429.65,0.0,429.65,Electrónica,10.12,King Ltd,10.12,419.53
order_17293,user_7015,2025-05-02,Colombia,mobile,social,Blender-XL-Red,1.0,359.0,10.0,349.0,Hogar,176.64,Long-Reid,176.64,172.36
order_17294,user_1307,2025-04-09,Mexico,desktop,organic,Tablet-Standard-64GB,2.0,438.72,5.0,872.44,Electrónica,25.21,Bowers LLC,50.42,822.0200000000001
order_17295,user_3809,2025-03-04,Argentina,mobile,paid_search,Sneakers-Urban-42,1.0,58.94,5.0,53.94,Moda,17.21,Greene-Smith,17.21,36.73
order_17296,user_4946,2025-02-15,Mexico,mobile,social,Phone-Pro-128GB,1.0,397.61,5.0,392.61,Electrónica,10.12,King Ltd,10.12,382.49
order_17297,user_248,2025-03-03,Mexico,mobile,social,Laptop-Gaming-16GB,2.0,140.27,0.0,280.54,Electrónica,280.68,"Fuller, Pena and Myers",561.36,-280.82
order_17298,user_2799,2025-06-13,Argentina,mobile,paid_search,Laptop-Gaming-16GB,1.0,24.27,15.0,9.27,Electrónica,280.68,"Fuller, Pena and Myers",280.68,-271.41
order_17299,user_6914,2025-03-23,Argentina,desktop,paid_search,Laptop-Gaming-16GB,1.0,265.97,5.0,260.97,Electrónica,280.68,"Fuller, Pena and Myers",280.68,-19.70999999999998
order_17300,user_2267,2025-01-21,Mexico,desktop,paid_search,Phone-Pro-128GB,1.0,422.22,0.0,422.22,Electrónica,10.12,King Ltd,10.12,412.1
order_17301,user_624,2025-06-20,Colombia,mobile,social,Laptop-Gaming-16GB,2.0,173.95,5.0,342.9,Electrónica,280.68,"Fuller, Pena and Myers",561.36,-218.46000000000004
order_17302,user_5851,2025-05-02,Argentina,desktop,paid_search,Jacket-Winter-M,1.0,427.95,0.0,427.95,Moda,189.31,Mcmillan-Rhodes,189.31,238.64
order_17303,user_2571,2025-03-16,Mexico,desktop,social,Laptop-Gaming-16GB,1.0,50.71,5.0,45.71,Electrónica,280.68,"Fuller, Pena and Myers",280.68,-234.97
order_17304,user_4508,2025-04-24,Colombia,mobile,paid_search,Jacket-Winter-M,2.0,157.72,5.0,310.44,Moda,189.31,Mcmillan-Rhodes,378.62,-68.18
order_17305,user_4878,2025-05-15,Argentina,desktop,social,Blender-XL-Red,2.0,172.9,0.0,345.8,Hogar,176.64,Long-Reid,353.28,-7.479999999999961
order_17306,user_4752,2025-01-18,Argentina,mobile,organic,Sneakers-Urban-42,2.0,433.36,10.0,856.72,Moda,17.21,Greene-Smith,34.42,822.3000000000001
order_17307,user_512,2025-05-26,Colombia,desktop,paid_search,Jacket-Winter-M,1.0,465.73,10.0,455.73,Moda,189.31,Mcmillan-Rhodes,189.31,266.42
order_17308,user_2847,2025-04-22,Argentina,mobile,paid_search,Sneakers-Urban-42,1.0,351.54,5.0,346.54,Moda,17.21,Greene-Smith,17.21,329.33000000000004
order_17309,user_1339,2025-04-17,Colombia,mobile,social,Jacket-Winter-M,2.0,96.64,10.0,183.28,Moda,189.31,Mcmillan-Rhodes,378.62,-195.34
order_17310,user_901,2025-01-21,Mexico,mobile,paid_search,Sneakers-Urban-42,2.0,33.73,0.0,67.46,Moda,17.21,Greene-Smith,34.42,33.03999999999999
order_17311,user_1066,2025-05-27,Mexico,mobile,social,Vacuum-Pro-Black,2.0,77.44,0.0,154.88,Hogar,16.6,"Rivera, Carr and Finley",33.2,121.67999999999999
order_17312,user_4755,2025-03-16,Mexico,desktop,organic,Jacket-Winter-M,2.0,234.33,10.0,458.66,Moda,189.31,Mcmillan-Rhodes,378.62,80.04000000000002
order_17313,user_3408,2025-03-25,Mexico,mobile,paid_search,Phone-Pro-128GB,1.0,316.96,0.0,316.96,Electrónica,10.12,King Ltd,10.12,306.84
order_17314,user_2954,2025-05-30,Argentina,mobile,paid_search,Vacuum-Pro-Black,2.0,326.63,0.0,653.26,Hogar,16.6,"Rivera, Carr and Finley",33.2,620.06
order_17315,user_3780,2025-01-17,Mexico,desktop,organic,Tablet-Standard-64GB,1.0,41.18,0.0,41.18,Electrónica,25.21,Bowers LLC,25.21,15.969999999999999
order_17316,user_6390,2025-05-24,Mexico,mobile,paid_search,Tablet-Standard-64GB,1.0,420.64,10.0,410.64,Electrónica,25.21,Bowers LLC,25.21,385.43
order_17317,user_7736,2025-04-23,Colombia,desktop,organic,Blender-XL-Red,1.0,121.17,5.0,116.17,Hogar,176.64,Long-Reid,176.64,-60.469999999999985
order_17318,user_5691,2025-06-11,Colombia,desktop,organic,Sneakers-Urban-42,2.0,234.64,10.0,459.28,Moda,17.21,Greene-Smith,34.42,424.85999999999996
order_17319,user_5327,2025-06-11,Mexico,mobile,paid_search,Jacket-Winter-M,1.0,37.3,0.0,37.3,Moda,189.31,Mcmillan-Rhodes,189.31,-152.01
order_17320,user_3045,2025-06-08,Colombia,desktop,organic,Vacuum-Pro-Black,1.0,83.63,10.0,73.63,Hogar,16.6,"Rivera, Carr and Finley",16.6,57.029999999999994
order_17321,user_7834,2025-02-24,Mexico,desktop,organic,Phone-Pro-128GB,2.0,253.14,5.0,501.28,Electrónica,10.12,King Ltd,20.24,481.03999999999996
order_17322,user_5535,2025-05-27,Colombia,desktop,organic,Blender-XL-Red,2.0,408.73,0.0,817.46,Hogar,176.64,Long-Reid,353.28,464.18000000000006
order_17323,user_4782,2025-04-13,Colombia,mobile,organic,Tablet-Standard-64GB,2.0,459.61,10.0,909.22,Electrónica,25.21,Bowers LLC,50.42,858.8000000000001
order_17324,user_246,2025-05-10,Mexico,desktop,organic,Blender-XL-Red,2.0,470.75,0.0,941.5,Hogar,176.64,Long-Reid,353.28,588.22
order_17325,user_2294,2025-05-30,Colombia,desktop,paid_search,Tablet-Standard-64GB,2.0,316.48,10.0,622.96,Electrónica,25.21,Bowers LLC,50.42,572.5400000000001
order_17326,user_2237,2025-04-01,Colombia,mobile,paid_search,Blender-XL-Red,2.0,483.81,0.0,967.62,Hogar,176.64,Long-Reid,353.28,614.34
order_17327,user_653,2025-05-25,Argentina,mobile,organic,Tablet-Standard-64GB,2.0,240.92,5.0,476.84,Electrónica,25.21,Bowers LLC,50.42,426.41999999999996
order_17328,user_5917,2025-05-07,Argentina,mobile,organic,Sneakers-Urban-42,2.0,482.64,10.0,955.28,Moda,17.21,Greene-Smith,34.42,920.86
order_17329,user_6297,2025-05-26,Mexico,desktop,social,Vacuum-Pro-Black,2.0,198.5,10.0,387.0,Hogar,16.6,"Rivera, Carr and Finley",33.2,353.8
order_17330,user_3069,2025-05-03,Colombia,desktop,paid_search,Jacket-Winter-M,2.0,361.31,0.0,722.62,Moda,189.31,Mcmillan-Rhodes,378.62,344.0
order_17331,user_7245,2025-06-11,Mexico,mobile,social,Vacuum-Pro-Black,1.0,280.25,0.0,280.25,Hogar,16.6,"Rivera, Carr and Finley",16.6,263.65
order_17332,user_2413,2025-02-04,Argentina,desktop,social,Vacuum-Pro-Black,1.0,254.99,0.0,254.99,Hogar,16.6,"Rivera, Carr and Finley",16.6,238.39000000000001
order_17333,user_3429,2025-05-21,Colombia,mobile,organic,Blender-XL-Red,1.0,382.08,0.0,382.08,Hogar,176.64,Long-Reid,176.64,205.44
order_17334,user_4505,2025-02-01,Colombia,mobile,social,Laptop-Gaming-16GB,2.0,390.23,10.0,770.46,Electrónica,280.68,"Fuller, Pena and Myers",561.36,209.10000000000002
order_17335,user_2263,2025-01-08,Colombia,mobile,social,Vacuum-Pro-Black,2.0,279.29,0.0,558.58,Hogar,16.6,"Rivera, Carr and Finley",33.2,525.38
order_17336,user_7993,2025-03-07,Colombia,desktop,social,Sneakers-Urban-42,2.0,422.1,10.0,834.2,Moda,17.21,Greene-Smith,34.42,799.7800000000001
order_17337,user_955,2025-04-15,Argentina,mobile,social,Blender-XL-Red,2.0,132.53,5.0,260.06,Hogar,176.64,Long-Reid,353.28,-93.21999999999997
order_17338,user_4712,2025-06-02,Colombia,mobile,organic,Sneakers-Urban-42,2.0,140.07,0.0,280.14,Moda,17.21,Greene-Smith,34.42,245.71999999999997
order_17339,user_74,2025-02-16,Colombia,mobile,social,Vacuum-Pro-Black,1.0,378.71,5.0,373.71,Hogar,16.6,"Rivera, Carr and Finley",16.6,357.10999999999996
order_17340,user_2275,2025-03-24,Mexico,desktop,paid_search,Blender-XL-Red,2.0,402.81,5.0,800.62,Hogar,176.64,Long-Reid,353.28,447.34000000000003
order_17341,user_2426,2025-05-31,Colombia,desktop,organic,Blender-XL-Red,1.0,431.78,0.0,431.78,Hogar,176.64,Long-Reid,176.64,255.14
order_17342,user_4150,2025-03-06,Mexico,mobile,social,Phone-Pro-128GB,2.0,112.89,5.0,220.78,Electrónica,10.12,King Ltd,20.24,200.54
order_17343,user_2871,2025-01-11,Mexico,desktop,paid_search,Laptop-Gaming-16GB,1.0,203.5,0.0,203.5,Electrónica,280.68,"Fuller, Pena and Myers",280.68,-77.18
order_17344,user_5946,2025-04-12,Colombia,desktop,paid_search,Sneakers-Urban-42,2.0,168.75,0.0,337.5,Moda,17.21,Greene-Smith,34.42,303.08
order_17345,user_7727,2025-06-11,Argentina,desktop,organic,Jacket-Winter-M,2.0,355.14,0.0,710.28,Moda,189.31,Mcmillan-Rhodes,378.62,331.65999999999997
order_17346,user_1089,2025-06-21,Mexico,desktop,social,Sneakers-Urban-42,1.0,203.19,10.0,193.19,Moda,17.21,Greene-Smith,17.21,175.98
order_17347,user_7559,2025-01-04,Colombia,mobile,organic,Sneakers-Urban-42,2.0,220.52,5.0,436.04,Moda,17.21,Greene-Smith,34.42,401.62
order_17348,user_1763,2025-01-03,Colombia,mobile,paid_search,Blender-XL-Red,1.0,391.12,0.0,391.12,Hogar,176.64,Long-Reid,176.64,214.48000000000002
order_17349,user_6537,2025-03-09,Argentina,mobile,social,Vacuum-Pro-Black,2.0,174.03,0.0,348.06,Hogar,16.6,"Rivera, Carr and Finley",33.2,314.86
order_17350,user_6922,2025-04-01,Argentina,mobile,social,Jacket-Winter-M,1.0,295.82,15.0,280.82,Moda,189.31,Mcmillan-Rhodes,189.31,91.50999999999999
order_17351,user_6608,2025-05-04,Colombia,desktop,paid_search,Sneakers-Urban-42,2.0,399.59,0.0,799.18,Moda,17.21,Greene-Smith,34.42,764.76
order_17352,user_7586,2025-03-11,Colombia,mobile,organic,Vacuum-Pro-Black,2.0,328.4,0.0,656.8,Hogar,16.6,"Rivera, Carr and Finley",33.2,623.5999999999999
order_17353,user_295,2025-02-14,Colombia,desktop,paid_search,Vacuum-Pro-Black,2.0,258.1,0.0,516.2,Hogar,16.6,"Rivera, Carr and Finley",33.2,483.00000000000006
order_17354,user_1011,2025-06-22,Mexico,desktop,paid_search,Sneakers-Urban-42,1.0,382.1,10.0,372.1,Moda,17.21,Greene-Smith,17.21,354.89000000000004
order_17355,user_2645,2025-03-17,Mexico,mobile,social,Jacket-Winter-M,1.0,453.87,0.0,453.87,Moda,189.31,Mcmillan-Rhodes,189.31,264.56
order_17356,user_2336,2025-06-27,Colombia,desktop,paid_search,Sneakers-Urban-42,2.0,160.24,0.0,320.48,Moda,17.21,Greene-Smith,34.42,286.06
order_17357,user_2164,2025-04-11,Mexico,desktop,social,Tablet-Standard-64GB,1.0,159.24,0.0,159.24,Electrónica,25.21,Bowers LLC,25.21,134.03
order_17358,user_356,2025-06-30,Mexico,mobile,social,Sneakers-Urban-42,2.0,140.28,0.0,280.56,Moda,17.21,Greene-Smith,34.42,246.14
order_17359,user_4205,2025-06-08,Mexico,desktop,organic,Tablet-Standard-64GB,1.0,212.91,0.0,212.91,Electrónica,25.21,Bowers LLC,25.21,187.7
order_17360,user_1161,2025-05-13,Colombia,desktop,organic,Vacuum-Pro-Black,1.0,160.17,0.0,160.17,Hogar,16.6,"Rivera, Carr and Finley",16.6,143.57
order_17361,user_6191,2025-01-12,Colombia,desktop,organic,Blender-XL-Red,1.0,205.8,0.0,205.8,Hogar,176.64,Long-Reid,176.64,29.160000000000025
order_17362,user_2635,2025-03-30,Mexico,mobile,social,Vacuum-Pro-Black,2.0,44.16,15.0,73.32,Hogar,16.6,"Rivera, Carr and Finley",33.2,40.11999999999999
order_17363,user_5416,2025-02-01,Mexico,mobile,organic,Sneakers-Urban-42,1.0,138.23,0.0,138.23,Moda,17.21,Greene-Smith,17.21,121.01999999999998
order_17364,user_7927,2025-02-09,Colombia,desktop,paid_search,Tablet-Standard-64GB,2.0,201.17,5.0,397.34,Electrónica,25.21,Bowers LLC,50.42,346.91999999999996
order_17365,user_4043,2025-01-17,Argentina,desktop,social,Phone-Pro-128GB,2.0,160.93,10.0,311.86,Electrónica,10.12,King Ltd,20.24,291.62
order_17366,user_2688,2025-02-25,Colombia,mobile,organic,Sneakers-Urban-42,2.0,41.6,10.0,73.2,Moda,17.21,Greene-Smith,34.42,38.78
order_17367,user_7516,2025-03-07,Argentina,desktop,paid_search,Sneakers-Urban-42,2.0,112.7,10.0,215.4,Moda,17.21,Greene-Smith,34.42,180.98000000000002
order_17368,user_2845,2025-03-02,Colombia,desktop,social,Phone-Pro-128GB,2.0,399.41,10.0,788.82,Electrónica,10.12,King Ltd,20.24,768.58
order_17369,user_3384,2025-04-21,Argentina,desktop,social,Laptop-Gaming-16GB,1.0,328.28,10.0,318.28,Electrónica,280.68,"Fuller, Pena and Myers",280.68,37.599999999999966
order_17370,user_7807,2025-06-22,Colombia,desktop,organic,Jacket-Winter-M,2.0,326.16,0.0,652.32,Moda,189.31,Mcmillan-Rhodes,378.62,273.70000000000005
order_17371,user_1906,2025-05-04,Mexico,mobile,organic,Sneakers-Urban-42,1.0,221.1,10.0,211.1,Moda,17.21,Greene-Smith,17.21,193.89
order_17372,user_90,2025-02-24,Mexico,desktop,social,Sneakers-Urban-42,1.0,96.18,10.0,86.18,Moda,17.21,Greene-Smith,17.21,68.97
order_17373,user_2604,2025-02-03,Argentina,desktop,social,Sneakers-Urban-42,2.0,405.79,5.0,806.58,Moda,17.21,Greene-Smith,34.42,772.1600000000001
order_17374,user_4960,2025-03-27,Mexico,mobile,organic,Laptop-Gaming-16GB,1.0,237.0,15.0,222.0,Electrónica,280.68,"Fuller, Pena and Myers",280.68,-58.68000000000001
order_17375,user_1339,2025-05-04,Colombia,mobile,social,Laptop-Gaming-16GB,2.0,240.48,0.0,480.96,Electrónica,280.68,"Fuller, Pena and Myers",561.36,-80.40000000000003
order_17376,user_3579,2025-02-22,Colombia,desktop,social,Jacket-Winter-M,2.0,114.99,10.0,219.98,Moda,189.31,Mcmillan-Rhodes,378.62,-158.64000000000001
order_17377,user_4678,2025-01-03,Colombia,desktop,social,Sneakers-Urban-42,2.0,288.54,0.0,577.08,Moda,17.21,Greene-Smith,34.42,542.6600000000001
order_17378,user_3401,2025-06-15,Mexico,mobile,organic,Blender-XL-Red,2.0,249.38,5.0,493.76,Hogar,176.64,Long-Reid,353.28,140.48000000000002
order_17379,user_6253,2025-06-03,Colombia,mobile,organic,Blender-XL-Red,1.0,424.38,5.0,419.38,Hogar,176.64,Long-Reid,176.64,242.74
order_17380,user_7574,2025-01-01,Colombia,mobile,organic,Laptop-Gaming-16GB,2.0,86.76,0.0,173.52,Electrónica,280.68,"Fuller, Pena and Myers",561.36,-387.84000000000003
order_17381,user_3182,2025-05-03,Colombia,desktop,social,Phone-Pro-128GB,1.0,272.07,15.0,257.07,Electrónica,10.12,King Ltd,10.12,246.95
order_17382,user_1919,2025-06-25,Argentina,desktop,organic,Vacuum-Pro-Black,2.0,232.21,10.0,454.42,Hogar,16.6,"Rivera, Carr and Finley",33.2,421.22
order_17383,user_4554,2025-05-11,Mexico,desktop,organic,Vacuum-Pro-Black,2.0,167.8,5.0,330.6,Hogar,16.6,"Rivera, Carr and Finley",33.2,297.40000000000003
order_17384,user_7117,2025-04-16,Argentina,desktop,paid_search,Laptop-Gaming-16GB,2.0,417.75,10.0,825.5,Electrónica,280.68,"Fuller, Pena and Myers",561.36,264.14
order_17385,user_4660,2025-06-19,Argentina,desktop,organic,Sneakers-Urban-42,2.0,252.49,10.0,494.98,Moda,17.21,Greene-Smith,34.42,460.56
order_17386,user_6707,2025-06-02,Argentina,desktop,paid_search,Blender-XL-Red,1.0,264.47,0.0,264.47,Hogar,176.64,Long-Reid,176.64,87.83000000000004
order_17387,user_5689,2025-03-09,Colombia,desktop,organic,Blender-XL-Red,1.0,107.85,10.0,97.85,Hogar,176.64,Long-Reid,176.64,-78.78999999999999
order_17388,user_7176,2025-04-11,Mexico,desktop,social,Laptop-Gaming-16GB,1.0,480.16,5.0,475.16,Electrónica,280.68,"Fuller, Pena and Myers",280.68,194.48000000000002
order_17389,user_6734,2025-04-16,Colombia,mobile,social,Vacuum-Pro-Black,1.0,43.45,15.0,28.450000000000003,Hogar,16.6,"Rivera, Carr and Finley",16.6,11.850000000000001
order_17390,user_7167,2025-05-08,Colombia,desktop,organic,Vacuum-Pro-Black,1.0,485.86,10.0,475.86,Hogar,16.6,"Rivera, Carr and Finley",16.6,459.26
order_17391,user_6995,2025-03-11,Colombia,mobile,social,Tablet-Standard-64GB,1.0,246.02,15.0,231.02,Electrónica,25.21,Bowers LLC,25.21,205.81
order_17392,user_3491,2025-01-24,Colombia,mobile,organic,Sneakers-Urban-42,1.0,140.25,0.0,140.25,Moda,17.21,Greene-Smith,17.21,123.03999999999999
order_17393,user_248,2025-02-13,Mexico,mobile,social,Jacket-Winter-M,1.0,63.91,0.0,63.91,Moda,189.31,Mcmillan-Rhodes,189.31,-125.4
order_17394,user_5861,2025-02-28,Argentina,mobile,social,Tablet-Standard-64GB,1.0,359.31,10.0,349.31,Electrónica,25.21,Bowers LLC,25.21,324.1
order_17395,user_503,2025-04-19,Argentina,desktop,paid_search,Jacket-Winter-M,2.0,47.24,0.0,94.48,Moda,189.31,Mcmillan-Rhodes,378.62,-284.14
order_17396,user_7186,2025-03-04,Mexico,desktop,paid_search,Blender-XL-Red,1.0,111.31,0.0,111.31,Hogar,176.64,Long-Reid,176.64,-65.32999999999998
order_17397,user_2709,2025-01-13,Colombia,desktop,organic,Tablet-Standard-64GB,2.0,446.7,0.0,893.4,Electrónica,25.21,Bowers LLC,50.42,842.98
order_17398,user_7953,2025-03-31,Colombia,desktop,social,Vacuum-Pro-Black,2.0,240.46,0.0,480.92,Hogar,16.6,"Rivera, Carr and Finley",33.2,447.72
order_17399,user_288,2025-04-10,Argentina,desktop,paid_search,Vacuum-Pro-Black,1.0,412.73,15.0,397.73,Hogar,16.6,"Rivera, Carr and Finley",16.6,381.13
order_17400,user_3638,2025-05-27,Colombia,desktop,social,Tablet-Standard-64GB,2.0,454.06,10.0,898.12,Electrónica,25.21,Bowers LLC,50.42,847.7
order_17401,user_3460,2025-02-06,Colombia,mobile,organic,Jacket-Winter-M,1.0,239.76,0.0,239.76,Moda,189.31,Mcmillan-Rhodes,189.31,50.44999999999999
order_17402,user_1324,2025-03-25,Colombia,mobile,organic,Vacuum-Pro-Black,2.0,380.15,5.0,755.3,Hogar,16.6,"Rivera, Carr and Finley",33.2,722.0999999999999
order_17403,user_874,2025-04-08,Mexico,desktop,social,Jacket-Winter-M,1.0,118.94,0.0,118.94,Moda,189.31,Mcmillan-Rhodes,189.31,-70.37
order_17404,user_2207,2025-03-23,Colombia,desktop,paid_search,Blender-XL-Red,2.0,228.27,0.0,456.54,Hogar,176.64,Long-Reid,353.28,103.26000000000005
order_17405,user_470,2025-05-02,Mexico,desktop,paid_search,Sneakers-Urban-42,1.0,229.8,0.0,229.8,Moda,17.21,Greene-Smith,17.21,212.59
order_17406,user_4436,2025-01-24,Colombia,mobile,organic,Phone-Pro-128GB,1.0,298.54,5.0,293.54,Electrónica,10.12,King Ltd,10.12,283.42
order_17407,user_2369,2025-06-19,Colombia,desktop,paid_search,Laptop-Gaming-16GB,2.0,152.11,15.0,289.22,Electrónica,280.68,"Fuller, Pena and Myers",561.36,-272.14
order_17408,user_1156,2025-05-14,Mexico,desktop,paid_search,Tablet-Standard-64GB,2.0,215.37,0.0,430.74,Electrónica,25.21,Bowers LLC,50.42,380.32
order_17409,user_7572,2025-06-17,Mexico,mobile,social,Jacket-Winter-M,2.0,148.53,0.0,297.06,Moda,189.31,Mcmillan-Rhodes,378.62,-81.56
order_17410,user_4420,2025-04-29,Mexico,mobile,paid_search,Vacuum-Pro-Black,1.0,340.93,10.0,330.93,Hogar,16.6,"Rivera, Carr and Finley",16.6,314.33
order_17411,user_7472,2025-03-10,Mexico,mobile,paid_search,Sneakers-Urban-42,1.0,490.91,0.0,490.91,Moda,17.21,Greene-Smith,17.21,473.70000000000005
order_17412,user_7574,2025-04-17,Colombia,mobile,organic,Blender-XL-Red,1.0,278.44,0.0,278.44,Hogar,176.64,Long-Reid,176.64,101.80000000000001
order_17413,user_5686,2025-01-19,Mexico,desktop,social,Tablet-Standard-64GB,1.0,152.0,0.0,152.0,Electrónica,25.21,Bowers LLC,25.21,126.78999999999999
order_17414,user_83,2025-04-07,Colombia,mobile,social,Sneakers-Urban-42,2.0,156.58,0.0,313.16,Moda,17.21,Greene-Smith,34.42,278.74
order_17415,user_7846,2025-06-06,Argentina,mobile,organic,Vacuum-Pro-Black,2.0,111.52,15.0,208.04,Hogar,16.6,"Rivera, Carr and Finley",33.2,174.83999999999997
order_17416,user_4342,2025-06-05,Mexico,desktop,organic,Phone-Pro-128GB,1.0,197.07,10.0,187.07,Electrónica,10.12,King Ltd,10.12,176.95
order_17417,user_1366,2025-04-14,Mexico,desktop,organic,Blender-XL-Red,1.0,116.08,0.0,116.08,Hogar,176.64,Long-Reid,176.64,-60.55999999999999
order_17418,user_5990,2025-03-02,Colombia,mobile,organic,Laptop-Gaming-16GB,2.0,191.35,5.0,377.7,Electrónica,280.68,"Fuller, Pena and Myers",561.36,-183.66000000000003
order_17419,user_5052,2025-05-27,Colombia,mobile,paid_search,Phone-Pro-128GB,1.0,284.57,5.0,279.57,Electrónica,10.12,King Ltd,10.12,269.45
order_17420,user_2847,2025-04-23,Argentina,mobile,organic,Vacuum-Pro-Black,2.0,408.44,10.0,806.88,Hogar,16.6,"Rivera, Carr and Finley",33.2,773.68
order_17421,user_7741,2025-06-28,Colombia,mobile,social,Sneakers-Urban-42,2.0,25.13,0.0,50.26,Moda,17.21,Greene-Smith,34.42,15.839999999999996
order_17422,user_2344,2025-02-27,Colombia,desktop,organic,Sneakers-Urban-42,2.0,157.57,0.0,315.14,Moda,17.21,Greene-Smith,34.42,280.71999999999997
order_17423,user_6153,2025-01-10,Argentina,mobile,organic,Vacuum-Pro-Black,1.0,353.09,0.0,353.09,Hogar,16.6,"Rivera, Carr and Finley",16.6,336.48999999999995
order_17424,user_6227,2025-01-17,Mexico,mobile,organic,Sneakers-Urban-42,1.0,381.53,0.0,381.53,Moda,17.21,Greene-Smith,17.21,364.32
order_17425,user_1365,2025-03-28,Argentina,mobile,social,Blender-XL-Red,1.0,219.19,0.0,219.19,Hogar,176.64,Long-Reid,176.64,42.55000000000001
order_17426,user_6821,2025-04-13,Argentina,mobile,social,Laptop-Gaming-16GB,2.0,308.28,10.0,606.56,Electrónica,280.68,"Fuller, Pena and Myers",561.36,45.19999999999993
order_17427,user_4273,2025-01-05,Mexico,mobile,organic,Tablet-Standard-64GB,2.0,194.12,5.0,383.24,Electrónica,25.21,Bowers LLC,50.42,332.82
order_17428,user_2207,2025-04-11,Colombia,desktop,social,Blender-XL-Red,2.0,206.78,0.0,413.56,Hogar,176.64,Long-Reid,353.28,60.28000000000003
order_17429,user_4879,2025-02-07,Argentina,mobile,paid_search,Blender-XL-Red,2.0,185.62,5.0,366.24,Hogar,176.64,Long-Reid,353.28,12.960000000000036
order_17430,user_6644,2025-01-31,Argentina,mobile,social,Sneakers-Urban-42,2.0,391.07,0.0,782.14,Moda,17.21,Greene-Smith,34.42,747.72
order_17431,user_2619,2025-01-14,Mexico,desktop,organic,Jacket-Winter-M,1.0,57.33,0.0,57.33,Moda,189.31,Mcmillan-Rhodes,189.31,-131.98000000000002
order_17432,user_5846,2025-01-20,Colombia,mobile,paid_search,Vacuum-Pro-Black,2.0,134.05,0.0,268.1,Hogar,16.6,"Rivera, Carr and Finley",33.2,234.90000000000003
order_17433,user_3871,2025-01-15,Argentina,mobile,social,Phone-Pro-128GB,1.0,37.79,15.0,22.79,Electrónica,10.12,King Ltd,10.12,12.67
order_17434,user_4798,2025-04-29,Mexico,desktop,social,Laptop-Gaming-16GB,2.0,433.77,0.0,867.54,Electrónica,280.68,"Fuller, Pena and Myers",561.36,306.17999999999995
